STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TENURE,Job tenure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BEL,Belgium,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.931,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHL,Chile,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,4.497,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,COL,Colombia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,7.384,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CRI,Costa Rica,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,6.924,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CZE,Czechia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.587,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DNK,Denmark,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,4.657,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EST,Estonia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.773,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FIN,Finland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,5.144,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FRA,France,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.929,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DEU,Germany,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.618,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GRC,Greece,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,1.748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HUN,Hungary,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.132,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ISL,Iceland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,4.191,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,IRL,Ireland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.051,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ITA,Italy,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.442,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,JPN,Japan,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,1.222,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LVA,Latvia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LTU,Lithuania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.161,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LUX,Luxembourg,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.872,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MEX,Mexico,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,5.461,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NLD,Netherlands,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.377,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NOR,Norway,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.94,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,POL,Poland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.247,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,PRT,Portugal,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.703,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.724,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVN,Slovenia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.269,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ESP,Spain,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,4.645,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SWE,Sweden,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,5.871,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHE,Switzerland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.813,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,TUR,Türkiye,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,5.567,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,1.126,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.244,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU22OECD,European Union (22 countries) in OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.203,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BRA,Brazil,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.414,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,02.05,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HRV,Croatia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.358,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CYP,Cyprus,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.713,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MLT,Malta,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.352,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ROU,Romania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,793,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUS,Australia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.36,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NZL,New Zealand,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.534,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,3.078,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,OECD,OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,2.634,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUT,Austria,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BEL,Belgium,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.627,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHL,Chile,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,5.066,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,COL,Colombia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,8.312,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CRI,Costa Rica,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,8.003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CZE,Czechia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,1.984,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DNK,Denmark,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,4.551,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EST,Estonia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.445,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FIN,Finland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,4.937,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FRA,France,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.186,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DEU,Germany,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GRC,Greece,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,1.612,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HUN,Hungary,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.375,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ISL,Iceland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,4.196,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,IRL,Ireland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.643,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ITA,Italy,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,JPN,Japan,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,1.24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LVA,Latvia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.133,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LTU,Lithuania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LUX,Luxembourg,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.051,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MEX,Mexico,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,5.356,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NLD,Netherlands,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NOR,Norway,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.628,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,POL,Poland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.241,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,PRT,Portugal,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.478,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,2.198,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVN,Slovenia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,3.019,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ESP,Spain,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,4.753,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SWE,Sweden,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,6.501,,A,Normal value,0,Units,1,One
